price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,zipcode,lat,long,sqft_living15,sqft_lot15,year_sold,month_sold,day_sold,house_age,was_renovated,years_since_update,log_price,xgb_pred_log,price_pred_xgb,alpha,residual_log,id
442500,4,2.25,1840,7575,1.0,0,0,4,7,1390,450,98034,47.7328,-122.198,1820,7500,2014,11,25,52,0,52,13.000198003314573,12.975015640258787,431495.9151110199,1.0255021762747136,0.0251823630557836,7955050250
1309500,4,4.5,4750,13912,2.0,0,2,3,10,3600,1150,98118,47.5332,-122.265,3600,22124,2014,6,19,20,0,20,14.08515670657986,14.29325008392334,1612424.4337115565,0.8121310820040911,-0.208093377343479,9412400185
450000,3,2.0,1510,43560,1.0,0,0,3,7,1510,0,98077,47.7218,-122.079,2060,67756,2014,5,8,71,0,71,13.017005083966255,12.95391082763672,422484.67827747297,1.0651273836360426,0.0630942563295366,1926069054
760000,3,1.75,1410,15120,1.0,0,0,4,7,1410,0,98004,47.5974,-122.195,1880,15120,2015,4,28,75,0,75,13.541075028051122,13.544386863708496,762521.1709589767,0.9966936380850828,-0.0033118356573744,2425700005
705000,4,3.0,3150,9318,2.0,0,0,3,9,3150,0,98075,47.5959,-122.018,3150,9318,2014,9,3,24,0,24,13.465954500233115,13.524704933166504,747659.9906513045,0.9429419907648898,-0.0587504329333885,7215730430
811000,3,1.75,1870,9897,1.0,0,0,4,8,1870,0,98040,47.5505,-122.221,1900,10005,2014,10,14,65,0,65,13.606024566142413,13.332622528076172,616997.904942367,1.3144290985489724,0.2734020380662407,2287000030
414000,3,2.5,1790,3754,2.0,0,0,3,8,1790,0,98065,47.534,-121.841,1800,3393,2014,9,25,12,0,12,12.933623668263472,12.95384407043457,422456.4752570312,0.9799826118137114,-0.0202204021710983,3862710200
479950,2,2.25,1360,1336,3.0,0,0,3,8,1360,0,98107,47.6714,-122.392,1280,1295,2014,12,12,17,0,17,13.081439294339882,13.1058931350708,491831.3252598702,0.9758426829490936,-0.0244538407309189,476000118
2000000,3,3.25,2610,16387,2.0,1,4,3,9,2610,0,98125,47.7175,-122.278,2590,12958,2014,11,10,19,0,19,14.508658238524095,14.039907455444336,1251566.6649155032,1.5979971791075354,0.4687507830797592,2726049034
367000,3,2.5,2260,93218,1.0,0,2,4,6,2260,0,98022,47.2582,-121.935,2180,111078,2015,3,25,27,0,27,12.813119851828636,12.8908109664917,396649.558389012,0.9252499901690718,-0.0776911146630645,3221079055
589000,4,3.0,2440,9600,2.0,0,0,5,7,2440,0,98034,47.7044,-122.2,2290,9600,2014,6,13,64,0,64,13.286183160425152,13.479758262634276,714799.1432222511,0.8240077028420044,-0.1935751022091256,3127200041
199000,4,1.0,1280,10521,1.5,0,0,3,7,1280,0,98198,47.4215,-122.289,1540,9384,2015,2,20,65,0,65,12.201065128819632,12.17620086669922,194112.99463740835,1.025176085566658,0.0248642621204133,937000280
608000,3,1.5,2240,3750,1.0,0,0,3,7,1220,1020,98103,47.6624,-122.336,1570,3400,2014,10,10,73,0,73,13.317931805683791,13.356341361999512,631807.3364344826,0.9623186768155684,-0.0384095563157185,4083802425
495000,3,2.25,1780,8050,1.0,0,0,4,7,1230,550,98052,47.6977,-122.126,1780,7200,2014,10,29,46,0,46,13.112315061750808,13.10239028930664,490111.5263363277,1.009974206687638,0.0099247724441671,7199340480
385000,4,3.0,2253,7700,2.0,0,0,3,7,2253,0,98198,47.3935,-122.3,1786,9052,2015,4,23,68,1,11,12.861001210669146,12.746288299560549,343274.39317731594,1.1215517604924612,0.1147129111085991,1953400045
284000,3,2.5,1660,4083,2.0,0,0,3,7,1660,0,98038,47.3595,-122.045,1800,4087,2014,10,2,12,0,12,12.556733038263904,12.55039882659912,282206.7629203234,1.0063543377242978,0.0063342116647842,7697000150
437500,3,2.5,2320,36847,2.0,0,2,3,9,2320,0,98045,47.4838,-121.714,2550,35065,2014,5,16,33,0,33,12.98883427049148,13.262218475341797,575052.5669433185,0.7608000122936992,-0.2733842048503181,7338200240
443600,3,2.5,1430,1056,3.0,0,0,3,8,1430,0,98117,47.684,-122.388,1310,2135,2014,8,22,22,0,22,13.002680788738946,12.975892066955566,431874.2562969405,1.0271508281220574,0.0267887217833795,6021503451
790000,3,2.75,2460,3600,2.0,0,0,3,9,2460,0,98029,47.5409,-121.994,2570,3600,2015,3,27,18,0,18,13.579789490265188,13.438095092773438,685630.1588337247,1.1522246940592742,0.1416943974917508,3630200460
778000,3,2.25,2260,33080,1.0,0,0,5,9,1690,570,98005,47.6386,-122.183,3020,35291,2014,10,20,51,0,51,13.564483088506746,13.564326286315918,777878.0173025604,1.0001568146865272,0.000156802190828,687600110
1285000,4,3.5,3440,3800,3.0,0,0,3,9,3440,0,98112,47.6408,-122.307,1760,3800,2014,10,16,11,0,11,14.06627005452127,14.139330863952637,1382397.8759996444,0.9295442522803258,-0.0730608094313662,6788200596
385000,3,1.75,1300,7030,1.0,0,0,3,7,1300,0,98034,47.721,-122.179,1450,7650,2014,6,30,57,0,57,12.861001210669146,12.821290969848633,370011.0937320856,1.040509342886804,0.0397102408205132,3205400140
662500,6,2.25,2450,25600,1.0,0,2,3,7,1340,1110,98008,47.6061,-122.117,1850,10230,2014,9,11,68,0,68,13.403777346275335,13.282607078552246,586897.4458942735,1.1288173166106197,0.121170267723091,4037200075
610000,3,2.5,2260,33042,1.0,0,0,3,9,1660,600,98077,47.7634,-122.086,2600,40115,2014,8,8,39,0,39,13.321215875492411,13.218308448791504,550348.301243044,1.108388994064711,0.1029074267009093,7695470120
476000,3,2.5,1440,3840,2.0,0,0,3,7,1440,0,98053,47.6873,-122.043,1600,3131,2015,1,2,24,0,24,13.073175234051686,13.010358810424805,447019.08721393166,1.0648314884420111,0.0628164236268808,7202290180
365000,3,1.5,1640,8301,1.0,0,0,3,7,1290,350,98155,47.7443,-122.327,1640,8955,2014,8,5,67,0,67,12.807655372286902,12.823684692382812,370897.8609326619,0.9840984228977996,-0.0160293200959102,6159400060
245000,3,2.5,1730,7442,2.0,0,0,3,7,1730,0,98030,47.3507,-122.178,1630,6458,2014,9,29,38,0,38,12.409017571151187,12.44826602935791,254807.10956654407,0.9615116329241084,-0.0392484582067229,3830630060
585000,6,3.0,3870,43787,2.0,0,0,3,8,2700,1170,98077,47.7642,-122.098,2600,35381,2015,1,20,49,0,49,13.279368835614244,13.3611478805542,634851.4448477754,0.9214754171982252,-0.0817790449399566,1774200230
278800,4,2.5,2440,7797,1.0,0,0,3,8,1560,880,98031,47.3895,-122.222,2090,8100,2015,2,10,60,0,60,12.538253544662648,12.61772346496582,301860.4647044634,0.9236055482554142,-0.0794699203031736,8856500120
285000,4,3.0,1900,7194,2.0,0,0,4,7,1900,0,98042,47.3768,-122.117,1690,7194,2015,2,18,37,0,37,12.560247968016562,12.521940231323242,274288.72886355297,1.0390510801549393,0.0383077366933193,2329800240
320000,3,2.5,1680,4584,2.0,0,0,3,7,1680,0,98056,47.4794,-122.182,2160,4621,2014,9,17,22,0,22,12.676079399771028,12.63289737701416,306475.8119011756,1.044128076584345,0.0431820227568664,4307330120
524950,2,2.5,1830,2856,2.0,0,0,3,7,1830,0,98029,47.5524,-121.996,1850,2667,2014,11,12,20,0,20,13.1710602038846,13.067241668701172,473183.9797417155,1.109399350938594,0.1038185351834286,3629970680
725000,4,2.5,3300,28433,2.0,0,0,3,9,3300,0,98059,47.5072,-122.112,3550,26386,2014,7,24,27,0,27,13.493928313146206,13.361605644226074,635142.123760075,1.1414768016140413,0.132322668920132,4309700190
745000,3,2.75,3010,12432,1.0,0,0,4,8,1890,1120,98052,47.6392,-122.108,2500,12432,2014,7,14,55,0,55,13.521140839642674,13.405875205993652,663891.2930197762,1.1221716685141216,0.115265633649022,3062600050
465000,5,1.5,1830,9000,1.0,0,2,3,7,1030,800,98155,47.7488,-122.292,2610,11175,2014,12,10,70,0,70,13.049794835104816,13.024935722351074,453582.9841001218,1.0251707323689154,0.0248591127537416,5538300460
443000,3,2.5,1780,2778,2.0,0,0,3,8,1530,250,98126,47.5487,-122.372,1380,1998,2014,12,31,18,0,18,13.001327306361068,12.870417594909668,388642.43974103656,1.139865219802509,0.1309097114513999,3278600900
210000,3,1.0,1520,8600,1.0,0,0,3,6,1040,480,98168,47.5134,-122.335,1320,8600,2014,7,21,74,0,74,12.25486757159303,12.369621276855469,235535.5252123428,0.891585249446674,-0.114753705262439,2414600195
344200,4,2.5,2490,5812,2.0,0,0,3,8,2490,0,98042,47.3875,-122.155,2690,6012,2014,7,11,25,0,25,12.74898106804298,12.729398727416992,337525.30514133966,1.0197753909321414,0.0195823406259876,1786630160
299900,3,2.25,1560,35026,1.0,0,0,3,7,1290,270,98092,47.3023,-122.069,1660,35160,2015,2,5,40,0,40,12.611207699176356,12.591339111328123,294000.1951145772,1.0200673502380624,0.0198685878482312,8594400370
615000,3,1.75,2110,56192,1.0,0,0,3,7,1480,630,98072,47.7701,-122.138,2570,46609,2015,1,23,47,0,47,13.329379172803591,13.104470252990724,491132.00350204034,1.2522091731239524,0.2249089198128704,226059120
270000,3,2.25,1760,8287,1.0,0,0,3,7,1160,600,98188,47.4501,-122.274,1290,9587,2014,8,26,39,0,39,12.506180941677355,12.537725448608398,278652.8051619069,0.9689477191629946,-0.0315445069310413,5379804537
315000,3,1.75,1410,15134,1.0,0,0,3,7,1410,0,98014,47.6931,-121.921,1770,15337,2015,2,9,45,0,45,12.660331092405906,12.73019027709961,337792.57974765904,0.9325249247195252,-0.0698591846937031,4046500140
645000,3,2.5,2120,196995,1.0,0,1,3,9,2120,0,98070,47.4089,-122.459,1304,92423,2015,3,27,28,0,28,13.377007146164305,13.402037620544434,661348.4319602743,0.9752801531383136,-0.025030474380129,822039111
685000,3,3.25,2030,11070,2.0,0,0,4,8,2030,0,98052,47.6478,-122.117,2450,11070,2014,7,7,45,0,45,13.437175577097312,13.365949630737305,637907.1782540045,1.0738239407728438,0.0712259463600073,1786830060
910000,4,2.5,3170,32430,2.5,0,0,3,10,3170,0,98053,47.6903,-122.056,3360,35610,2014,10,22,36,0,36,13.721200977393528,13.593506813049316,800911.3649803476,1.136205627475806,0.1276941643442111,9290850060
354000,3,1.0,1130,11250,1.0,0,0,3,7,1130,0,98034,47.7254,-122.227,1410,11250,2014,12,11,60,0,60,12.777055016970678,12.75357151031494,345783.6669052657,1.0237614840754907,0.0234835066557366,395300330
485000,3,2.5,3110,9015,2.0,0,0,3,9,3110,0,98058,47.4369,-122.147,2650,8960,2014,9,5,35,0,35,13.091906231773164,13.030692100524902,456201.5144410377,1.0631266768025698,0.0612141312482616,2472930270
450000,3,2.25,1940,8312,1.0,0,1,4,7,1220,720,98166,47.4556,-122.346,2060,9503,2015,4,7,62,0,62,13.017005083966255,12.96572494506836,427505.5740213182,1.0526178542354163,0.051280138897896,5029000120
750000,3,2.5,2390,6550,1.0,0,2,4,8,1440,950,98116,47.5714,-122.408,2010,6550,2014,5,2,70,0,70,13.527829818844936,13.451897621154783,695159.2136060969,1.0788895339664992,0.0759321976901521,1818800144
499000,2,1.0,1450,3090,2.0,0,0,3,7,1450,0,98103,47.6853,-122.356,1450,4635,2014,12,15,106,1,38,13.120363378739665,13.100987434387209,489424.4516134386,1.0195649162092222,0.0193759443524559,1646500785
290000,2,1.0,960,4000,1.0,0,0,3,6,960,0,98118,47.5554,-122.267,1210,4000,2014,9,11,107,0,107,12.577639650232571,12.806512832641602,364583.21003179625,0.7954288404414135,-0.2288731824090284,1231000640
415000,3,1.75,1480,2200,2.0,0,0,3,7,1480,0,98103,47.6969,-122.35,1360,2190,2015,4,13,30,0,30,12.936036208848488,12.924084663391112,410069.6182122814,1.0120232798743125,0.0119515454573733,789000550
271115,2,1.5,830,1325,2.0,0,0,3,7,830,0,98136,47.5472,-122.384,1310,1485,2014,10,14,20,0,20,12.510302052557462,12.61453342437744,300899.0486733788,0.9010164744465214,-0.1042313718199796,7625703007
662700,2,1.5,2440,6900,2.0,0,0,3,7,1590,850,98118,47.5568,-122.271,1770,6900,2015,4,2,115,0,115,13.4040791870536,13.23266315460205,558305.3776668262,1.186984805286028,0.1714160324515496,5583200810
525000,3,2.75,2100,10362,2.0,0,0,3,9,1510,590,98045,47.4347,-121.417,2240,11842,2014,5,21,27,0,27,13.171155446333852,12.846832275390623,379583.4100239076,1.3830952200122064,0.3243231709432272,192300020
433000,4,1.5,1550,5053,1.0,0,0,4,7,1180,370,98118,47.5499,-122.274,1450,5639,2014,7,1,62,0,62,12.978495316450784,12.897893905639648,399468.98327746784,1.0839389743038994,0.0806014108111341,3332000715
490000,3,1.0,960,5750,1.0,0,0,3,7,960,0,98116,47.5689,-122.393,1520,5750,2015,4,25,74,0,74,13.102162710901052,12.937676429748535,415681.2518627805,1.17878782794311,0.1644862811525183,5742600090
310000,3,2.0,2610,12180,1.0,0,0,3,7,1670,940,98146,47.5063,-122.346,1520,12180,2014,10,23,107,0,107,12.644330802262578,12.738723754882812,340687.46792051464,0.909924870122683,-0.0943929526202342,623049047
554500,3,2.25,1880,6565,1.0,0,0,4,8,1420,460,98008,47.6396,-122.113,2060,7280,2015,3,27,53,0,53,13.225823889197445,13.267698287963867,578212.4024841121,0.958990152438379,-0.0418743987664242,9557300570
465000,5,2.5,2550,6405,2.0,0,0,3,7,2550,0,98065,47.5191,-121.869,2190,5900,2014,12,22,17,0,17,13.049794835104816,13.085033416748049,481678.1062964378,0.965374996126202,-0.035238581643231,7853321180
355000,4,2.75,3000,5470,2.0,0,0,3,8,3000,0,98038,47.3613,-122.038,2420,4891,2014,7,8,20,0,20,12.779875885354992,12.90519905090332,402397.85442341777,0.8822114633505377,-0.1253231655483269,5416510490
222900,2,1.0,860,5800,1.0,0,0,5,5,860,0,98056,47.4979,-122.183,900,6000,2014,9,9,83,0,83,12.31448300568063,12.312464714050291,222450.57446576445,1.0020203388339854,0.0020182916303372,7227500450
257000,5,2.75,2930,10148,2.0,0,0,3,9,2930,0,98059,47.4887,-122.145,2930,8425,2014,10,17,23,0,23,12.456835254920373,13.23659610748291,560505.4939842066,0.4585146849733493,-0.7797608525625392,5637200450
479000,2,2.25,1330,1380,2.0,0,0,3,8,1060,270,98116,47.577,-122.41,1580,4802,2014,11,20,20,0,20,13.079457964073546,12.978070259094238,432815.9888499761,1.1067058804198482,0.1013877049793077,6371000100
545000,3,1.75,1700,5750,1.5,0,2,5,7,1450,250,98126,47.5643,-122.38,1700,5750,2014,8,15,100,0,100,13.208542908506082,13.286791801452637,589358.5992918803,0.92473411036137,-0.0782488929465543,952005000
870000,4,3.0,4500,21780,2.0,0,2,3,9,3040,1460,98040,47.5581,-122.213,3540,20473,2014,6,2,45,0,45,13.676249640055394,13.971172332763672,1168429.9434600116,0.7445889288181999,-0.294922692708278,1924059248
1050000,4,3.0,3080,10757,2.0,0,3,5,8,3080,0,98006,47.5671,-122.159,2810,10757,2015,2,20,64,0,64,13.864301674514206,13.889154434204102,1076422.3972821068,0.9754535047312082,-0.0248527596898959,7855000325
745000,4,2.75,2410,5650,1.5,0,0,5,8,2070,340,98116,47.5651,-122.391,1960,5650,2015,3,12,116,0,116,13.521140839642674,13.482266426086426,716594.2290603616,1.039639966089157,0.0388744135562486,194000145
670000,3,2.5,2050,6420,1.0,0,3,3,8,1730,320,98116,47.5708,-122.405,2370,7620,2014,6,12,69,0,69,13.415034483903348,13.474334716796877,710932.8857702689,0.9424236990726352,-0.059300232893527,5135000160
519000,5,2.25,2570,13054,1.0,0,1,3,8,1470,1100,98166,47.4487,-122.352,2570,19807,2014,7,2,75,1,33,13.159661088928445,13.151268005371094,514662.2104200388,1.0084284206070249,0.0083930835573493,3023049215
1648000,4,3.5,4610,12500,2.0,0,2,3,11,4610,0,98033,47.6508,-122.203,2340,11538,2014,8,12,22,0,22,14.315073596247489,14.45765781402588,1900556.4845600924,0.8671144548389732,-0.142584217778392,4104500181
725000,3,2.5,2620,28703,1.0,0,0,3,10,2620,0,98052,47.7238,-122.114,2950,30290,2014,12,11,40,0,40,13.493928313146206,13.537443161010742,757244.7837355608,0.957418282135277,-0.0435148478645359,4188000240
560000,4,2.5,2520,11240,1.0,0,0,3,8,1440,1080,98052,47.6748,-122.144,2360,10345,2014,10,22,48,0,48,13.235693848424024,13.294060707092283,593658.2063946048,0.9433037292636496,-0.0583668586682613,2896000710
643403,3,2.5,2350,9648,1.0,0,0,4,9,2350,0,98008,47.6156,-122.108,2320,10512,2014,9,23,59,0,59,13.374528110740073,13.525227546691896,748050.8305176303,0.8601059897958847,-0.1506994359518216,4039700090
415000,3,1.5,1510,16800,1.0,0,0,5,8,1510,0,98133,47.751,-122.338,1560,7276,2015,4,9,69,0,69,12.936036208848488,13.160906791687012,519646.9238311437,0.7986191796159884,-0.2248705828385251,5253300397
445000,3,2.5,1740,22089,1.0,0,0,4,8,1130,610,98070,47.3948,-122.435,2000,24925,2015,3,16,48,0,48,13.005831808336865,12.748610496520996,344072.47254204337,1.2933321771204,0.2572213118158668,3874400380
184500,2,1.0,720,5880,1.0,0,0,3,6,720,0,98178,47.5056,-122.27,1440,7200,2015,1,29,85,0,85,12.12541016250223,12.033865928649902,168360.02796980023,1.0958658193683295,0.0915442338523284,3352400004
530000,4,2.75,2450,15002,1.0,0,0,5,9,2450,0,98166,47.4268,-122.343,2650,15055,2014,5,14,51,0,51,13.180634172318978,13.269857406616213,579462.1825526613,0.9146412241524214,-0.0892232342972327,6112300140
547000,5,2.5,2200,4080,1.5,0,0,5,7,1420,780,98103,47.6872,-122.35,1300,4080,2014,6,20,109,0,109,13.212205909556012,13.30204963684082,598419.9031942167,0.914073875351154,-0.0898437272848085,6430500010
620000,3,1.75,2140,5808,1.0,0,1,3,7,1070,1070,98119,47.6435,-122.373,1930,5808,2015,1,16,78,0,78,13.3374763699232,13.374735832214355,643536.6627092666,0.963426073333292,-0.0372594622911552,5113400168
319900,3,1.5,1140,20383,1.0,0,0,3,7,840,300,98045,47.4755,-121.758,1200,15625,2014,8,21,40,0,40,12.675766851909591,12.79074764251709,358880.54059011175,0.8913829640191258,-0.1149807906074986,192450200
1065000,5,3.25,3370,7947,2.0,0,0,3,10,3370,0,98033,47.6906,-122.202,2040,7900,2014,6,25,24,0,24,13.878486296092358,13.952829360961914,1147192.819057259,0.928353091396786,-0.0743430648695557,1245000685
750000,2,2.0,2180,21392,2.0,0,0,3,8,2180,0,98034,47.7162,-122.246,2890,22000,2014,10,7,91,1,46,13.527829818844936,13.372821807861328,642306.093995675,1.1676675762709643,0.1550080109836091,4055700920
274000,5,1.0,1680,9383,1.0,0,0,3,7,1400,280,98155,47.7523,-122.311,1680,9458,2014,8,5,96,0,96,12.520887034998584,12.767802238464355,350739.6142308314,0.7812063105585588,-0.2469152034657717,5589300205
652600,4,2.5,2220,5900,2.0,0,0,3,8,2220,0,98117,47.6956,-122.36,1620,5900,2015,1,6,11,0,11,13.388721195472392,13.517987251281738,742654.2741883659,0.8787399772434021,-0.1292660558093459,1015000050
229950,3,0.75,1030,12700,1.0,0,0,4,5,1030,0,98032,47.3877,-122.236,1140,6955,2015,2,24,81,0,81,12.345621521730086,12.07955265045166,176230.30611467164,1.3048266502492107,0.266068871278426,6146600420
492000,2,1.0,1290,6272,1.0,0,0,4,6,890,400,98115,47.6777,-122.305,1260,5376,2014,7,12,103,0,103,13.106236027992704,13.096206665039062,487090.2056079516,1.0100798462697895,0.0100293629536416,2755200040
205000,4,1.75,1850,65340,1.5,0,0,4,7,1850,0,98042,47.3468,-122.11,1750,40946,2014,10,9,53,0,53,12.230770136157428,12.644963264465332,310196.1259298972,0.6608722123316556,-0.4141931283079039,3622059157
540500,5,3.75,3090,7415,2.0,0,0,3,8,3090,0,98166,47.435,-122.329,2790,7425,2014,6,19,11,0,11,13.200251766198448,13.298257827758787,596155.1019391655,0.9066432514657152,-0.0980060615603406,9325200160
523460,5,1.75,1890,5000,1.5,0,0,3,7,1090,800,98107,47.6711,-122.372,1610,5000,2014,6,27,119,0,119,13.168217807950237,13.208501815795898,544977.6048919976,0.9605165337091937,-0.0402840078456616,2767900355
425000,3,2.75,3370,13929,2.0,0,0,3,9,2650,720,98092,47.3411,-122.197,2150,14048,2015,5,13,39,0,39,12.959846800844964,13.10048770904541,489179.9344131562,0.868800966887267,-0.1406409082004476,303800020
205000,3,1.75,1170,8239,1.0,0,0,3,7,1170,0,98042,47.3679,-122.088,1180,7866,2014,7,1,44,0,44,12.230770136157428,12.263609886169434,211843.9432251577,0.9676934675546344,-0.0328397500120054,1796360990
988000,3,1.75,2190,3800,1.5,0,2,4,8,2190,0,98109,47.643,-122.355,2190,3880,2015,1,7,102,0,102,13.80343898887524,13.718671798706056,907701.3529351254,1.08846372962343,0.0847671901691864,2721600010
384000,3,2.25,1430,800,2.0,0,0,3,8,1140,290,98136,47.5477,-122.388,1430,1387,2014,7,30,14,0,14,12.85840043573314,12.907910346984863,403490.3572406767,0.951695605877761,-0.0495099112517234,7625703354
611000,3,2.5,2134,1984,2.5,0,0,3,8,2134,0,98027,47.5402,-122.027,2170,1984,2014,5,16,17,0,17,13.322853874813603,13.236742973327637,560587.8192891601,1.089927356564336,0.0861109014859682,9268851680
575000,3,1.75,1720,5956,2.0,0,0,3,8,1720,0,98033,47.6875,-122.202,1620,9324,2014,10,9,44,0,44,13.26212705890841,13.26682472229004,577707.5156615606,0.9953133452687384,-0.0046976633816289,3740000010
415000,4,1.75,2230,9625,1.0,0,4,3,8,1180,1050,98178,47.508,-122.244,2300,8211,2014,12,17,70,0,70,12.936036208848488,13.15351104736328,515817.9172777984,0.8045474693669822,-0.2174748385147946,4058801575
635000,4,1.75,2460,7560,2.0,0,0,4,8,2460,0,98177,47.7256,-122.367,2760,8918,2014,8,1,73,0,73,13.361381852676738,13.31223964691162,604548.992932344,1.0503697920659076,0.0491422057651167,2639400020
754950,3,2.5,2610,7256,2.0,0,0,3,9,2610,0,98033,47.695,-122.18,2610,7206,2014,5,27,11,0,11,13.534408125462772,13.560093879699709,774592.6743609855,0.9746412856574068,-0.0256857542369353,9492500090
562000,4,2.25,2170,7007,1.0,0,0,3,8,1540,630,98033,47.672,-122.169,2040,7700,2014,10,20,51,0,51,13.239258908233676,13.271087646484377,580175.4999477534,0.968672410418244,-0.0318287382506987,7436500060
